name,Price,year,fuel_type,kms_driven,company
Nissan Micra,300000.0,2016,Diesel,120000.0,Nissan
Chevrolet Beat,160000.0,2011,Petrol,90000.0,Chevrolet
Maruti Swift,640000.0,2023,Petrol,10000.0,Maruti
Hyundai Aura,675000.0,2021,Petrol,30000.0,Hyundai
Renault Duster,300000.0,2012,Diesel,150000.0,Renault
Maruti Alto 800,250000.0,2015,Petrol,40000.0,Maruti
Tata Zest,450000.0,2017,Diesel,120000.0,Tata
Hyundai EON,260000.0,2017,Petrol,60000.0,Hyundai
Hyundai i20,850000.0,2023,Petrol,10000.0,Hyundai
Ford Ecosport,450000.0,2014,Diesel,150000.0,Ford
Chevrolet Cruze,380000.0,2013,Diesel,70000.0,Chevrolet
Honda City,450000.0,2015,Diesel,80000.0,Honda
Renault KWID,300000.0,2017,Petrol,60000.0,Renault
Tata Indica,225000.0,2011,Diesel,120000.0,Tata
Maruti Alto,150000.0,2009,Petrol,70000.0,Maruti
Hyundai i10,200000.0,2012,Petrol,90000.0,Hyundai
Maruti Zen,40000.0,2001,Petrol,120000.0,Maruti
Maruti Wagon R,400000.0,2017,Petrol,40000.0,Maruti
Maruti Wagon R,350000.0,2015,Petrol,70000.0,Maruti
Hyundai EON,250000.0,2015,Petrol,60000.0,Hyundai
Toyota Etios,350000.0,2011,Petrol,80000.0,Toyota
Maruti Wagon R,300000.0,2012,Petrol,50000.0,Maruti
Ford Figo,200000.0,2011,Diesel,120000.0,Ford
Maruti Ritz,300000.0,2009,Diesel,150000.0,Maruti
Maruti Ritz,300000.0,2013,Diesel,120000.0,Maruti
Maruti Alto 800,250000.0,2015,Petrol,40000.0,Maruti
Datsun RediGO,300000.0,2020,Petrol,40000.0,Datsun
Hyundai Venue,1000000.0,2021,Petrol,40000.0,Hyundai
Nissan Micra Active,200000.0,2013,Petrol,70000.0,Nissan
Honda City,350000.0,2013,Petrol,120000.0,Honda
Maruti Zen Estilo,100000.0,2010,Petrol,150000.0,Maruti
Honda City,500000.0,2015,Diesel,100000.0,Honda
Maruti Swift Dzire,700000.0,2017,Diesel,80000.0,Maruti
Honda Amaze,800000.0,2021,Petrol,40000.0,Honda
Tata Tigor,819999.9999999999,2022,Cng,30000.0,Tata
Tata Altroz,675000.0,2020,Petrol,90000.0,Tata
Maruti Ertiga,1100000.0,2019,Diesel,100000.0,Maruti
Mahindra Quanto,350000.0,2014,Diesel,70000.0,Mahindra
Honda City,500000.0,2015,Diesel,150000.0,Honda
Mahindra Bolero,500000.0,2013,Diesel,30000.0,Mahindra
Maruti Alto 800,320000.0,2018,Petrol,40000.0,Maruti
Volkswagen Vento,420000.0,2013,Diesel,120000.0,Volkswagen
Honda Amaze,325000.0,2014,Diesel,150000.0,Honda
Maruti Vitara Brezza,950000.0,2020,Petrol,30000.0,Maruti
Maruti Vitara Brezza,950000.0,2020,Petrol,30000.0,Maruti
Datsun RediGO,300000.0,2017,Petrol,120000.0,Datsun
Hyundai Grand i10,400000.0,2015,Diesel,90000.0,Hyundai
Hyundai i10,350000.0,2014,Petrol,60000.0,Hyundai
Mahindra Bolero,280000.0,2007,Diesel,150000.0,Mahindra
Skoda Superb,500000.0,2012,Petrol,120000.0,Skoda
Skoda Superb,500000.0,2012,Petrol,120000.0,Skoda
Skoda Superb,500000.0,2012,Petrol,120000.0,Skoda
Maruti SX4,250000.0,2010,Petrol,70000.0,Maruti
Mahindra Bolero,300000.0,2007,Diesel,90000.0,Mahindra
Honda Amaze,400000.0,2013,Diesel,90000.0,Honda
Honda Amaze,420000.0,2016,Diesel,90000.0,Honda
Nissan Terrano,400000.0,2014,Diesel,150000.0,Nissan
Maruti Baleno,800000.0,2021,Petrol,30000.0,Maruti
Maruti Wagon R,500000.0,2019,Petrol,40000.0,Maruti
Maruti Swift,725000.0,2022,Petrol,20000.0,Maruti
Hyundai Verna,300000.0,2011,Diesel,120000.0,Hyundai
Maruti Swift Dzire,400000.0,2014,Diesel,120000.0,Maruti
Maruti Baleno,800000.0,2021,Petrol,30000.0,Maruti
Maruti Swift,450000.0,2014,Diesel,120000.0,Maruti
Hyundai Elantra,450000.0,2013,Diesel,121000.0,Hyundai
Maruti Swift Dzire,500000.0,2013,Diesel,120000.0,Maruti
Mitsubishi Pajero,900000.0,2013,Diesel,120000.0,Mitsubishi
Maruti Ritz,165000.0,2011,Petrol,150000.0,Maruti
Maruti Ciaz,700000.0,2018,Diesel,60000.0,Maruti
Maruti Zen,62000.0,2001,Petrol,60000.0,Maruti
Renault KWID,550000.0,2022,Petrol,20000.0,Renault
Honda City,1525000.0,2021,Petrol,30000.0,Honda
Honda City,400000.0,2014,Diesel,150000.0,Honda
Maruti Zen Estilo,100000.0,2007,Petrol,150000.0,Maruti
Maruti Alto 800,220000.00000000003,2015,Petrol,120000.0,Maruti
Maruti Swift Dzire,630000.0,2018,Diesel,120000.0,Maruti
Hyundai i10,350000.0,2013,Petrol,90000.0,Hyundai
Maruti Swift,350000.0,2012,Diesel,150000.0,Maruti
Maruti Swift Dzire,450000.0,2014,Diesel,90000.0,Maruti
Maruti Swift Dzire,450000.0,2014,Diesel,90000.0,Maruti
Hyundai i10,200000.0,2011,Petrol,150000.0,Hyundai
Maruti Alto 800,225000.0,2015,Petrol,120000.0,Maruti
Maruti Swift Dzire,370000.0,2013,Diesel,100000.0,Maruti
Citroen C3,730000.0,2023,Petrol,90000.0,Citroen
Maruti Ciaz,610000.0,2017,Petrol,60000.0,Maruti
Maruti Swift Dzire,670000.0,2018,Diesel,90000.0,Maruti
Maruti SX4 S Cross,800000.0,2019,Diesel,150000.0,Maruti
Mahindra Bolero Power Plus,700000.0,2017,Diesel,80000.0,Mahindra
Renault Duster,400000.0,2013,Diesel,120000.0,Renault
Maruti Alto,150000.0,2009,Petrol,120000.0,Maruti
Hyundai i10,300000.0,2016,Petrol,120000.0,Hyundai
Maruti Swift Dzire,700000.0,2020,Petrol,70000.0,Maruti
Hyundai Aura,650000.0,2020,Petrol,30000.0,Hyundai
Mahindra Marazzo,800000.0,2019,Diesel,150000.0,Mahindra
Mahindra Bolero,800000.0,2017,Diesel,80000.0,Mahindra
Maruti Wagon R,200000.0,2012,Petrol,100000.0,Maruti
Tata Altroz,700000.0,2020,Petrol,40000.0,Tata
Hyundai Grand i10,340000.0,2016,Petrol,100000.0,Hyundai
Maruti Swift Dzire Tour,420000.0,2018,Diesel,120000.0,Maruti
Toyota Innova,500000.0,2012,Diesel,150000.0,Toyota
Hyundai i20,750000.0,2020,Petrol,40000.0,Hyundai
Maruti Vitara Brezza,900000.0,2018,Diesel,150000.0,Maruti
Maruti Ciaz,730000.0,2019,Petrol,150000.0,Maruti
Maruti Ciaz,730000.0,2019,Petrol,150000.0,Maruti
Maruti Swift,810000.0,2022,Petrol,20000.0,Maruti
Maruti Swift Dzire,500000.0,2016,Petrol,150000.0,Maruti
Hyundai Grand i10,500000.0,2016,Diesel,60000.0,Hyundai
Maruti 800,150000.0,2011,Petrol,150000.0,Maruti
Maruti Alto K10,250000.0,2014,Petrol,90000.0,Maruti
Renault Pulse,200000.0,2012,Diesel,120000.0,Renault
Maruti S-Presso,600000.0,2021,Cng,60000.0,Maruti
Tata Zest,400000.0,2014,Petrol,120000.0,Tata
Maruti Alto,200000.0,2011,Petrol,90000.0,Maruti
Fiat Avventura,350000.0,2015,Diesel,120000.0,Fiat
Mahindra XUV500,700000.0,2013,Diesel,120000.0,Mahindra
Honda City,450000.0,2015,Diesel,120000.0,Honda
Honda City,600000.0,2015,Diesel,120000.0,Honda
Hyundai Xcent,400000.0,2014,Petrol,60000.0,Hyundai
Maruti Alto K10,302000.0,2016,Petrol,60000.0,Maruti
Hyundai Aura,830000.0000000001,2022,Petrol,20000.0,Hyundai
Maruti Swift Dzire,500000.0,2014,Diesel,150000.0,Maruti
Maruti Ritz,180000.0,2010,Diesel,120000.0,Maruti
Ford Figo,250000.0,2011,Diesel,120000.0,Ford
Hyundai Accent,300000.0,2011,Petrol,70000.0,Hyundai
Maruti Alto K10,320000.0,2016,Petrol,50000.0,Maruti
Hyundai Verna,450000.0,2013,Diesel,120000.0,Hyundai
Hyundai i20,225000.0,2010,Diesel,150000.0,Hyundai
Hyundai i20,225000.0,2010,Diesel,150000.0,Hyundai
Maruti Alto K10,450000.0,2020,Petrol,70000.0,Maruti
Maruti Alto K10,320000.0,2016,Petrol,60000.0,Maruti
Hyundai i20,300000.0,2011,Petrol,50000.0,Hyundai
Ford Figo,200000.0,2011,Petrol,120000.0,Ford
Volkswagen Passat,680000.0,2013,Diesel,150000.0,Volkswagen
Toyota Corolla Altis,350000.0,2008,Petrol,120000.0,Toyota
Volkswagen CrossPolo,350000.0,2014,Diesel,150000.0,Volkswagen
Maruti Swift,350000.0,2011,Diesel,150000.0,Maruti
Maruti Alto,200000.0,2008,Petrol,150000.0,Maruti
Honda City,450000.0,2011,Petrol,80000.0,Honda
Maruti Swift,350000.0,2014,Petrol,100000.0,Maruti
Maruti Swift,525000.0,2013,Diesel,120000.0,Maruti
Hyundai i20,520000.0,2011,Petrol,60000.0,Hyundai
Maruti Swift,450000.0,2013,Diesel,120000.0,Maruti
Fiat Avventura,600000.0,2015,Diesel,80000.0,Fiat
Hyundai i10,79000.0,2010,Petrol,50000.0,Hyundai
Maruti Swift Dzire,500000.0,2023,Petrol,10000.0,Maruti
Maruti Jimny,800000.0,2023,Petrol,50000.0,Maruti
Maruti Swift,160000.0,2012,Petrol,80000.0,Maruti
Renault KWID,220000.00000000003,2016,Petrol,90000.0,Renault
Tata Punch,700000.0,2022,Petrol,30000.0,Tata
Maruti Alto K10,200000.0,2014,Petrol,70000.0,Maruti
Maruti Alto K10,200000.0,2014,Petrol,70000.0,Maruti
Maruti Swift Dzire,150000.0,2010,Petrol,100000.0,Maruti
Renault Triber,600000.0,2020,Petrol,70000.0,Renault
Maruti Alto,130000.0,2012,Petrol,70000.0,Maruti
Maruti Alto,150000.0,2012,Petrol,60000.0,Maruti
Maruti Wagon R,72000.0,2008,Petrol,150000.0,Maruti
Hyundai EON,160000.0,2014,Petrol,150000.0,Hyundai
Volkswagen Polo,200000.0,2012,Diesel,120000.0,Volkswagen
Maruti Alto,40000.0,2002,Petrol,150000.0,Maruti
Ford Ecosport,350000.0,2014,Diesel,100000.0,Ford
Chevrolet Beat,108000.0,2011,Petrol,120000.0,Chevrolet
Maruti Alto,105000.0,2007,Petrol,70000.0,Maruti
Renault Kiger,850000.0,2022,Petrol,20000.0,Renault
Maruti Alto,100000.0,2009,Petrol,40000.0,Maruti
Maruti Baleno,500000.0,2018,Petrol,80000.0,Maruti
Toyota Camry,975000.0,2014,Petrol,70000.0,Toyota
Datsun RediGO,266000.0,2017,Petrol,23981.0,Datsun
Renault Kiger,595000.0,2021,Petrol,7100.0,Renault
Hyundai i20,223000.0,2011,Petrol,71574.0,Hyundai
Audi Q3,1200000.0,2014,Diesel,50000.0,Audi
Maruti Wagon R,425000.0,2018,Petrol,35629.0,Maruti
Hyundai Santro,596000.0,2020,Petrol,11476.0,Hyundai
Renault KWID,250000.0,2018,Petrol,31000.0,Renault
Maruti Swift Dzire,221000.0,2011,Petrol,41005.0,Maruti
Maruti Wagon R,208000.0,2010,Petrol,60055.0,Maruti
Maruti Swift,311000.0,2013,Petrol,65005.0,Maruti
Renault KWID,464000.0,2022,Petrol,2657.0,Renault
Hyundai i10,205000.0,2011,Petrol,16000.0,Hyundai
Maruti Baleno,643000.0,2018,Petrol,27046.0,Maruti
Maruti Wagon R,545000.0,2022,Petrol,9000.0,Maruti
Hyundai i20,750000.0,2022,Petrol,17000.0,Hyundai
Jeep Compass,1650000.0,2021,Diesel,49200.0,Jeep
Hyundai i10,225000.0,2009,Petrol,35000.0,Hyundai
Maruti Alto K10,315000.0,2017,Petrol,54044.0,Maruti
Tata Nexon,799000.0,2021,Petrol,6500.0,Tata
Maruti Ciaz,526000.0,2017,Petrol,29159.0,Maruti
Honda City,675000.0,2016,Petrol,31968.0,Honda
Hyundai Grand i10 Nios,612000.0,2019,Petrol,44150.0,Hyundai
Hyundai i20,189000.0,2010,Petrol,60000.0,Hyundai
Hyundai Creta,990000.0,2018,Petrol,25009.0,Hyundai
Maruti Swift,534000.0,2020,Petrol,46469.0,Maruti
Hyundai Creta,800000.0,2018,Petrol,45000.0,Hyundai
Hyundai Verna,983000.0,2020,Petrol,31577.0,Hyundai
Maruti Celerio,281000.0,2014,Petrol,56005.0,Maruti
Maruti Wagon R,535000.0,2021,Petrol,10005.0,Maruti
Hyundai Grand i10,475000.0,2017,Petrol,41163.0,Hyundai
Toyota Yaris,695000.0,2019,Petrol,3800.0,Toyota
Maruti Wagon R,395000.0,2018,Petrol,34124.0,Maruti
Hyundai i20,200000.0,2012,Diesel,50000.0,Hyundai
Honda City,750000.0,2018,Petrol,48168.0,Honda
Mahindra Marazzo,975000.0,2019,Diesel,20000.0,Mahindra
Maruti Swift Dzire,480000.0,2018,Petrol,56357.0,Maruti
Maruti Swift Dzire,245000.00000000003,2010,Petrol,60000.0,Maruti
Maruti Baleno,719000.0,2022,Petrol,10585.0,Maruti
Honda Civic,375000.0,2012,Petrol,50000.0,Honda
Maruti Swift Dzire,245000.00000000003,2010,Petrol,60000.0,Maruti
Hyundai Creta,1214000.0,2020,Petrol,17642.0,Hyundai
Tata Tiago,439000.0,2018,Diesel,20000.0,Tata
Hyundai Grand i10 Nios,753000.0,2021,Petrol,9157.0,Hyundai
Honda Amaze,362000.0,2016,Petrol,65979.0,Honda
Skoda Rapid,300000.0,2014,Diesel,65000.0,Skoda
Datsun RediGO,389000.0,2020,Petrol,7940.0,Datsun
Hyundai Santro Xing,115000.0,2010,Petrol,100000.0,Hyundai
BMW 3 Series,865000.0,2011,Diesel,40000.0,BMW
Fiat Linea,185000.0,2011,Petrol,60000.0,Fiat
Honda BR-V,620000.0,2016,Petrol,52922.0,Honda
Ford Ecosport,350000.0,2015,Petrol,60000.0,Ford
Hyundai Grand i10,464000.0,2019,Petrol,32000.0,Hyundai
Honda Jazz,412000.0,2017,Petrol,47739.0,Honda
Maruti Alto K10,375000.0,2019,Petrol,10717.0,Maruti
Honda City,621000.0,2015,Diesel,41000.0,Honda
Hyundai Santro,443000.0,2020,Petrol,17619.0,Hyundai
Renault KWID,422000.0,2021,Petrol,9221.0,Renault
Honda WR-V,550000.0,2019,Petrol,70000.0,Honda
Maruti Swift,545000.0,2019,Petrol,10519.0,Maruti
Hyundai Verna,450000.0,2014,Petrol,50000.0,Hyundai
Maruti Celerio,597000.0,2022,Cng,19907.0,Maruti
Maruti Swift,330000.0,2015,Petrol,84771.0,Maruti
Honda Brio,595000.0,2015,Petrol,7000.0,Honda
Honda City,500000.0,2017,Petrol,50000.0,Honda
Audi A6,1075000.0,2013,Diesel,52000.0,Audi
Tata Nexon,835000.0,2021,Petrol,15407.0,Tata
Hyundai i10,175000.0,2009,Petrol,50000.0,Hyundai
Ambassador,495000.0,1985,Petrol,80000.0,Hindustan Motors
Honda City,550000.0,2017,Petrol,58000.0,Honda
Hyundai Verna,1025000.0,2021,Petrol,14000.0,Hyundai
Hyundai Elantra,350000.0,2014,Petrol,80000.0,Hyundai
Hyundai Elantra,775000.0,2017,Petrol,45000.0,Hyundai
Maruti Swift Dzire,306000.0,2014,Petrol,119236.0,Maruti
Maruti Baleno,432000.0,2016,Petrol,98074.0,Maruti
Mercedes-Benz C-Class,1080000.0,2013,Diesel,40330.0,Mercedes-Benz
Maruti Swift Dzire,314000.0,2014,Petrol,84989.0,Maruti
Maruti Wagon R,269000.0,2014,Petrol,72017.0,Maruti
Maruti Ertiga,521000.0,2015,Diesel,65002.0,Maruti
Maruti Swift Dzire,342000.0,2015,Petrol,85862.0,Maruti
Maruti Alto,150000.0,2011,Petrol,70000.0,Maruti
Mahindra KUV 100 NXT,407000.0,2017,Petrol,48005.0,Mahindra
Hyundai Santro,460000.0,2019,Petrol,8625.0,Hyundai
Tata Altroz,725000.0,2020,Petrol,10000.0,Tata
Skoda Laura,340000.0,2012,Diesel,67000.0,Skoda
Tata Altroz,735000.0,2020,Petrol,10000.0,Tata
Hyundai Creta,1200000.0,2018,Diesel,50000.0,Hyundai
Maruti Zen Estilo,145000.0,2011,Petrol,60000.0,Maruti
Maruti Celerio,350000.0,2017,Petrol,60000.0,Maruti
Maruti A-Star,300000.0,2012,Petrol,60000.0,Maruti
Toyota Innova,695000.0,2014,Diesel,152000.0,Toyota
Toyota Corolla Altis,399000.0,2013,Petrol,56766.0,Toyota
Maruti Wagon R,217000.0,2012,Petrol,39369.0,Maruti
Mahindra XUV500,886000.0,2018,Diesel,96707.0,Mahindra
Hyundai i20 Active,550000.0,2016,Petrol,50000.0,Hyundai
Renault KWID,327000.0,2019,Petrol,30345.0,Renault
Toyota Fortuner,1775000.0,2016,Diesel,128232.0,Toyota
Honda WR-V,487000.0,2017,Petrol,54018.0,Honda
Hyundai Verna,612000.0,2016,Diesel,32007.0,Hyundai
Hyundai i10,310000.0,2015,Petrol,100000.0,Hyundai
Hyundai Santro Xing,245000.00000000003,2014,Petrol,30000.0,Hyundai
Honda City,650000.0,2018,Petrol,80000.0,Honda
Hyundai Verna,750000.0,2015,Petrol,60000.0,Hyundai
Hyundai i20 Active,500000.0,2016,Petrol,120000.0,Hyundai
Chevrolet Tavera,720000.0,2012,Diesel,150000.0,Chevrolet
Honda City,790000.0,2017,Diesel,19000.0,Honda
Toyota Innova,645000.0,2012,Diesel,260000.0,Toyota
Honda City,403000.0,2014,Petrol,71552.0,Honda
Hyundai Grand i10,301000.0,2015,Petrol,65039.0,Hyundai
Hyundai Santro Xing,40000.0,2007,Petrol,60000.0,Hyundai
Renault KWID,359000.0,2019,Petrol,73578.0,Renault
Hyundai Santro,511000.00000000006,2021,Petrol,27160.0,Hyundai
Hyundai i20,425000.0,2017,Petrol,36000.0,Hyundai
Hyundai Grand i10,277000.0,2014,Petrol,84367.0,Hyundai
Maruti Ertiga,750000.0,2019,Petrol,32599.0,Maruti
Renault Duster,551000.0,2017,Petrol,47530.0,Renault
Honda Brio,254000.0,2014,Petrol,35457.0,Honda
Kia Seltos,1275000.0,2020,Petrol,28134.0,Kia
Mahindra XUV300,1320000.0,2022,Petrol,5000.0,Mahindra
Hyundai i10,270000.0,2011,Petrol,28000.0,Hyundai
Hyundai i10,255000.0,2014,Petrol,46005.0,Hyundai
Maruti Swift,535000.0,2018,Petrol,28000.0,Maruti
Honda Jazz,440000.00000000006,2015,Petrol,32000.0,Honda
Maruti Swift Dzire,225000.0,2009,Petrol,45000.0,Maruti
Mahindra XUV500,1295000.0,2019,Diesel,78565.0,Mahindra
Hyundai EON,180000.0,2014,Petrol,60000.0,Hyundai
Honda City,602000.0,2017,Petrol,32844.0,Honda
Tata Tiago,743000.0,2022,Cng,5198.0,Tata
Hyundai i20,335000.0,2013,Petrol,40000.0,Hyundai
Skoda Rapid,750000.0,2019,Petrol,19355.0,Skoda
Maruti Swift Dzire,240000.0,2010,Petrol,60000.0,Maruti
Maruti Wagon R,474000.0,2019,Petrol,31197.0,Maruti
Datsun RediGO,346000.0,2021,Petrol,6651.0,Datsun
Chevrolet Spark,70000.0,2009,Petrol,60000.0,Chevrolet
Honda BR-V,745000.0,2018,Petrol,35000.0,Honda
Honda City,335000.0,2013,Petrol,57000.0,Honda
Honda City,550000.0,2016,Petrol,50469.0,Honda
Maruti Swift,524000.0,2018,Petrol,32000.0,Maruti
Toyota Corolla Altis,850000.0,2016,Petrol,36000.0,Toyota
Datsun RediGO,210000.0,2018,Petrol,30000.0,Datsun
Mahindra XUV500,999000.0,2018,Diesel,68042.0,Mahindra
Hyundai i10,230000.0,2014,Petrol,65000.0,Hyundai
Maruti Swift,549000.0,2020,Petrol,24000.0,Maruti
Maruti Ciaz,520000.0,2016,Diesel,82948.0,Maruti
Maruti Zen Estilo,141000.0,2010,Petrol,23162.0,Maruti
Maruti Ritz,129000.0,2010,Petrol,45000.0,Maruti
Honda WR-V,641000.0,2020,Petrol,7281.0,Honda
Hyundai i20 Active,466000.0,2016,Petrol,29428.0,Hyundai
Hyundai Creta,844999.9999999999,2018,Petrol,64000.0,Hyundai
Maruti Alto 800,215000.0,2016,Petrol,62202.0,Maruti
Honda City,725000.0,2018,Petrol,47000.0,Honda
Tata Tigor,772000.0,2022,Cng,13145.0,Tata
Hyundai EON,255000.0,2017,Petrol,119490.0,Hyundai
Mahindra XUV500,1673999.9999999998,2021,Diesel,8000.0,Mahindra
Honda City,525000.0,2015,Diesel,45000.0,Honda
Maruti Wagon R Stingray,295000.0,2016,Petrol,46422.0,Maruti
Hyundai i10,235000.0,2014,Petrol,64000.0,Hyundai
Volkswagen Ameo,495000.0,2020,Diesel,52000.0,Volkswagen
Honda City,685000.0,2019,Petrol,25000.0,Honda
Hyundai EON,186000.0,2013,Petrol,15000.0,Hyundai
Kia Seltos,1265000.0,2020,Petrol,45000.0,Kia
Hyundai Creta,894999.9999999999,2018,Petrol,65000.0,Hyundai
Jeep Compass,950000.0,2018,Diesel,65000.0,Jeep
Honda City,727000.0,2019,Petrol,21628.0,Honda
Maruti Swift,427000.0,2016,Petrol,8347.0,Maruti
Mahindra Scorpio,875000.0,2016,Diesel,72057.0,Mahindra
Hyundai Grand i10,349000.0,2017,Petrol,52549.0,Hyundai
Honda City,450000.0,2014,Petrol,44540.0,Honda
Maruti Swift,320000.0,2014,Petrol,44000.0,Maruti
Hyundai Grand i10 Nios,646000.0,2019,Diesel,53084.0,Hyundai
Maruti XL6,950000.0,2021,Petrol,10000.0,Maruti
Toyota Corolla Altis,1124000.0,2018,Petrol,34339.0,Toyota
Kia Seltos,1057000.0,2020,Petrol,15456.0,Kia
Maruti XL6,950000.0,2021,Petrol,10000.0,Maruti
Hyundai Santro,385000.0,2018,Petrol,68000.0,Hyundai
Maruti SX4 S Cross,875000.0,2021,Petrol,10000.0,Maruti
Mahindra TUV 300,520000.0,2017,Diesel,100000.0,Mahindra
Mahindra TUV 300,675000.0,2019,Diesel,59639.0,Mahindra
Maruti Celerio,360000.0,2017,Petrol,50000.0,Maruti
Renault Scala,235000.0,2013,Petrol,60000.0,Renault
Hyundai i20 N Line,900000.0,2022,Petrol,8000.0,Hyundai
Maruti Ertiga,800000.0,2017,Diesel,31000.0,Maruti
Honda Amaze,357000.0,2016,Petrol,44890.0,Honda
Hyundai Creta,620000.0,2017,Diesel,48752.0,Hyundai
Mahindra KUV 100,372000.0,2017,Petrol,5151.0,Mahindra
Maruti Alto 800,275000.0,2017,Petrol,28807.0,Maruti
Hyundai Santro Xing,220000.00000000003,2014,Petrol,30000.0,Hyundai
Honda City,763000.0,2019,Petrol,20593.0,Honda
Tata Altroz,735000.0,2020,Petrol,10000.0,Tata
Honda Amaze,260000.0,2015,Petrol,82879.0,Honda
Honda City,1015000.0,2022,Petrol,13407.0,Honda
Maruti Ignis,410000.0,2019,Petrol,100000.0,Maruti
Maruti Ertiga,791000.0,2018,Diesel,66000.0,Maruti
Toyota Innova,745000.0,2015,Diesel,177000.0,Toyota
Tata Sumo Victa,110000.0,2005,Diesel,120000.0,Tata
Hyundai i10,310000.0,2015,Petrol,100000.0,Hyundai
Toyota Fortuner,1350000.0,2015,Diesel,70000.0,Toyota
Honda WR-V,650000.0,2019,Petrol,45000.0,Honda
Hyundai Alcazar,1600000.0,2021,Petrol,50000.0,Hyundai
Maruti Swift,449000.0,2019,Petrol,77042.0,Maruti
Tata Tigor,517000.0,2021,Petrol,42325.0,Tata
Volkswagen Polo,500000.0,2017,Petrol,50000.0,Volkswagen
Maruti Swift,400000.0,2015,Petrol,37196.0,Maruti
Maruti Baleno,460000.0,2017,Diesel,61530.0,Maruti
Hyundai i20 Active,580000.0,2016,Petrol,48000.0,Hyundai
Maruti Vitara Brezza,643000.0,2017,Diesel,74444.0,Maruti
Skoda Fabia,200000.0,2011,Petrol,120000.0,Skoda
Maruti S-Presso,411000.00000000006,2020,Petrol,11768.0,Maruti
Renault KWID,384000.0,2020,Petrol,19715.0,Renault
Honda WR-V,500000.0,2018,Petrol,54581.0,Honda
Audi A6,1475000.0,2014,Diesel,34000.0,Audi
Hyundai i20,500000.0,2016,Petrol,50000.0,Hyundai
Volkswagen Polo,360000.0,2014,Petrol,40000.0,Volkswagen
Toyota Fortuner,1450000.0,2015,Diesel,70000.0,Toyota
Chevrolet Tavera,350000.0,2011,Diesel,120000.0,Chevrolet
BMW X3,1199000.0,2012,Diesel,68000.0,BMW
Tata Manza,220000.00000000003,2014,Diesel,70000.0,Tata
Hyundai Grand i10,330000.0,2016,Diesel,50000.0,Hyundai
Tata Tigor,518000.0,2021,Petrol,70179.0,Tata
Maruti A-Star,141000.0,2010,Petrol,54501.0,Maruti
Renault Captur,800000.0,2018,Diesel,20000.0,Renault
Maruti Alto 800,227000.0,2016,Petrol,28651.0,Maruti
Honda City,372000.0,2014,Petrol,64787.0,Honda
Toyota Fortuner,1300000.0,2014,Diesel,138726.0,Toyota
Maruti Wagon R,437000.0,2019,Petrol,24147.0,Maruti
Toyota Corolla Altis,950000.0,2017,Petrol,65000.0,Toyota
Honda City,421000.0,2015,Petrol,79513.0,Honda
Hyundai i20,193000.0,2010,Petrol,87845.0,Hyundai
Maruti Ertiga,750000.0,2015,Petrol,20000.0,Maruti
Volkswagen Jetta,599000.0,2015,Petrol,55000.0,Volkswagen
Mahindra KUV 100 NXT,470000.0,2020,Petrol,60000.0,Mahindra
Honda Brio,335000.0,2014,Petrol,47183.0,Honda
Toyota Innova,1050000.0,2015,Diesel,150000.0,Toyota
Hyundai Elantra,843000.0,2017,Diesel,54600.0,Hyundai
Hyundai Santro Xing,50000.0,2007,Petrol,20000.0,Hyundai
Renault Triber,650000.0,2022,Petrol,4000.0,Renault
Chevrolet Sail,180000.0,2015,Petrol,70000.0,Chevrolet
Maruti Vitara Brezza,673000.0,2021,Petrol,29882.0,Maruti
Toyota Etios Liva,198000.0,2011,Petrol,55314.0,Toyota
Hyundai Verna,250000.0,2013,Diesel,69000.0,Hyundai
Maruti Swift Dzire,338000.0,2015,Petrol,41565.0,Maruti
Hyundai i20,198000.0,2011,Petrol,46624.0,Hyundai
Kia Seltos,1400000.0,2021,Diesel,56312.0,Kia
Maruti Alto 800,283000.0,2019,Petrol,22950.0,Maruti
Hyundai i10,214000.0,2014,Petrol,42000.0,Hyundai
Hyundai EON,215000.0,2014,Petrol,26135.0,Hyundai
Volkswagen Polo,749000.0,2020,Petrol,20913.0,Volkswagen
Hyundai EON,185000.0,2013,Petrol,14000.0,Hyundai
Maruti S-Presso,421000.0,2020,Petrol,3000.0,Maruti
Maruti Baleno,465000.00000000006,2018,Diesel,52002.0,Maruti
Hyundai i20,200000.0,2010,Petrol,60000.0,Hyundai
Kia Seltos,1321000.0,2021,Diesel,50000.0,Kia
Toyota Corolla Altis,450000.0,2014,Petrol,59000.0,Toyota
Kia Sonet,1199000.0,2022,Diesel,15000.0,Kia
Hyundai EON,210000.0,2014,Petrol,22393.0,Hyundai
Honda Amaze,345000.0,2016,Diesel,53483.0,Honda
Honda New Accord,421000.0,2011,Petrol,49000.0,Honda
Maruti Alto K10,171000.0,2011,Petrol,38420.0,Maruti
Hyundai i10,172000.0,2010,Petrol,60585.0,Hyundai
Skoda Rapid,794000.0,2019,Diesel,37243.0,Skoda
Toyota Urban cruiser,881000.0,2022,Petrol,25796.0,Toyota
Toyota Innova Crysta,1735000.0000000002,2018,Diesel,34000.0,Toyota
Hyundai Venue,852999.9999999999,2019,Petrol,29717.0,Hyundai
Nissan Micra Active,325000.0,2018,Petrol,42000.0,Nissan
Maruti Wagon R Stingray,284000.0,2014,Petrol,24425.0,Maruti
Skoda Rapid,936000.0,2020,Petrol,14323.0,Skoda
